TICKER,DATE,OPEN,HIGH,LOW,CLOSE,VOL,WAPRICE,NOMINAL
AZN,2017-08-03,,,,35.9451,,,1
BGN,2017-08-03,,,,36.7319,,,1
BRL,2017-08-03,,,,19.3794,,,1
BYN,2017-08-03,,,,31.0597,,,1
CAD,2017-08-03,,,,48.1611,,,1
CHF,2017-08-03,,,,62.7532,,,1
CNY,2017-08-03,,,,90.1007,,,10
CZK,2017-08-03,,,,27.4798,,,10
DKK,2017-08-03,,,,96.6018,,,10
EUR,2017-08-03,,,,71.6866,,,1
GBP,2017-08-03,,,,80.2286,,,1
HKD,2017-08-03,,,,77.5042,,,10
HUF,2017-08-03,,,,23.6865,,,100
INR,2017-08-03,,,,94.889,,,100
JPY,2017-08-03,,,,54.699,,,100
KGS,2017-08-03,,,,87.6094,,,100
KRW,2017-08-03,,,,53.9287,,,1000
KZT,2017-08-03,,,,18.0092,,,100
MDL,2017-08-03,,,,33.788,,,10
NOK,2017-08-03,,,,76.6345,,,10
PLN,2017-08-03,,,,16.9015,,,1
RON,2017-08-03,,,,15.7655,,,1
SEK,2017-08-03,,,,74.7795,,,10
SGD,2017-08-03,,,,44.5586,,,1
TJS,2017-08-03,,,,68.8431,,,10
TMT,2017-08-03,,,,17.3388,,,1
TRY,2017-08-03,,,,17.1436,,,1
UAH,2017-08-03,,,,23.3636,,,10
USD,2017-08-03,,,,60.5819,,,1
UZS,2017-08-03,,,,14.7818,,,1000
XDR,2017-08-03,,,,85.5368,,,1
ZAR,2017-08-03,,,,45.6076,,,10
AMD,2017-08-04,,,,12.6827,,,100
AUD,2017-08-04,,,,48.1568,,,1
AZN,2017-08-04,,,,36.045,,,1
BGN,2017-08-04,,,,36.7671,,,1
BRL,2017-08-04,,,,19.5106,,,1
BYN,2017-08-04,,,,31.0505,,,1
CAD,2017-08-04,,,,48.1686,,,1
CHF,2017-08-04,,,,62.7132,,,1
CNY,2017-08-04,,,,90.3552,,,10
CZK,2017-08-04,,,,27.5399,,,10
DKK,2017-08-04,,,,96.6792,,,10
EUR,2017-08-04,,,,71.9527,,,1
GBP,2017-08-04,,,,80.3605,,,1
HKD,2017-08-04,,,,77.7067,,,10
HUF,2017-08-04,,,,23.6996,,,100
INR,2017-08-04,,,,95.4668,,,100
JPY,2017-08-04,,,,54.9106,,,100
KGS,2017-08-04,,,,87.8783,,,100
KRW,2017-08-04,,,,53.8997,,,1000
KZT,2017-08-04,,,,18.0751,,,100
MDL,2017-08-04,,,,33.9198,,,10
NOK,2017-08-04,,,,76.7088,,,10
PLN,2017-08-04,,,,16.8939,,,1
RON,2017-08-04,,,,15.7625,,,1
SEK,2017-08-04,,,,74.9153,,,10
SGD,2017-08-04,,,,44.6825,,,1
TJS,2017-08-04,,,,68.9561,,,10
TMT,2017-08-04,,,,17.3781,,,1
TRY,2017-08-04,,,,17.1374,,,1
UAH,2017-08-04,,,,23.492,,,10
USD,2017-08-04,,,,60.7503,,,1
UZS,2017-08-04,,,,14.823,,,1000
XDR,2017-08-04,,,,85.8153,,,1
ZAR,2017-08-04,,,,45.7795,,,10
AMD,2017-08-05,,,,12.5815,,,100
AUD,2017-08-05,,,,48.0634,,,1
AZN,2017-08-05,,,,35.7945,,,1
BGN,2017-08-05,,,,36.6491,,,1
BRL,2017-08-05,,,,19.3794,,,1
BYN,2017-08-05,,,,30.9137,,,1
CAD,2017-08-05,,,,47.9899,,,1
CHF,2017-08-05,,,,62.3417,,,1
CNY,2017-08-05,,,,89.8007,,,10
CZK,2017-08-05,,,,27.4906,,,10
DKK,2017-08-05,,,,96.3769,,,10
EUR,2017-08-05,,,,71.6879,,,1
GBP,2017-08-05,,,,79.3194,,,1
HKD,2017-08-05,,,,77.1676,,,10
HUF,2017-08-05,,,,23.5882,,,100
INR,2017-08-05,,,,94.7066,,,100
JPY,2017-08-05,,,,54.7865,,,100
KGS,2017-08-05,,,,87.2676,,,100
KRW,2017-08-05,,,,53.609,,,1000
KZT,2017-08-05,,,,18.1397,,,100
MDL,2017-08-05,,,,33.7028,,,10
NOK,2017-08-05,,,,76.4615,,,10
PLN,2017-08-05,,,,16.9034,,,1
RON,2017-08-05,,,,15.7125,,,1
SEK,2017-08-05,,,,74.5804,,,10
SGD,2017-08-05,,,,44.4897,,,1
TJS,2017-08-05,,,,68.7382,,,10
TMT,2017-08-05,,,,17.215,,,1
TRY,2017-08-05,,,,17.0708,,,1
UAH,2017-08-05,,,,23.3378,,,10
USD,2017-08-05,,,,60.3281,,,1
UZS,2017-08-05,,,,14.7201,,,1000
XDR,2017-08-05,,,,85.2086,,,1
ZAR,2017-08-05,,,,45.2136,,,10
AMD,2017-08-08,,,,12.5309,,,100
AUD,2017-08-08,,,,47.5919,,,1
AZN,2017-08-08,,,,35.3131,,,1
BGN,2017-08-08,,,,36.2443,,,1
BRL,2017-08-08,,,,19.1838,,,1
BYN,2017-08-08,,,,30.7924,,,1
CAD,2017-08-08,,,,47.4037,,,1
CHF,2017-08-08,,,,61.7589,,,1
CNY,2017-08-08,,,,89.3984,,,10
CZK,2017-08-08,,,,27.1362,,,10
DKK,2017-08-08,,,,95.3084,,,10
EUR,2017-08-08,,,,70.8414,,,1
GBP,2017-08-08,,,,78.3669,,,1
HKD,2017-08-08,,,,76.7792,,,10
HUF,2017-08-08,,,,23.3037,,,100
INR,2017-08-08,,,,94.2532,,,100
JPY,2017-08-08,,,,54.2136,,,100
KGS,2017-08-08,,,,86.8931,,,100
KRW,2017-08-08,,,,53.2645,,,1000
KZT,2017-08-08,,,,18.0968,,,100
MDL,2017-08-08,,,,33.5534,,,10
NOK,2017-08-08,,,,75.6477,,,10
PLN,2017-08-08,,,,16.6983,,,1
RON,2017-08-08,,,,15.5287,,,1
SEK,2017-08-08,,,,73.8697,,,10
SGD,2017-08-08,,,,44.0908,,,1
TJS,2017-08-08,,,,68.1731,,,10
TMT,2017-08-08,,,,17.1798,,,1
TRY,2017-08-08,,,,17.0066,,,1
UAH,2017-08-08,,,,23.3109,,,10
USD,2017-08-08,,,,60.0605,,,1
UZS,2017-08-08,,,,14.6548,,,1000
XDR,2017-08-08,,,,84.9207,,,1
ZAR,2017-08-08,,,,44.7855,,,10
AMD,2017-08-09,,,,12.5237,,,100
AUD,2017-08-09,,,,47.571,,,1
AZN,2017-08-09,,,,35.2874,,,1
BGN,2017-08-09,,,,36.2272,,,1
BRL,2017-08-09,,,,19.1914,,,1
BYN,2017-08-09,,,,30.7397,,,1
CAD,2017-08-09,,,,47.3844,,,1
CHF,2017-08-09,,,,61.6723,,,1
CNY,2017-08-09,,,,89.4858,,,10
CZK,2017-08-09,,,,27.1025,,,10
DKK,2017-08-09,,,,95.2593,,,10
EUR,2017-08-09,,,,70.8405,,,1
GBP,2017-08-09,,,,78.2551,,,1
HKD,2017-08-09,,,,76.6971,,,10
HUF,2017-08-09,,,,23.2685,,,100
INR,2017-08-09,,,,94.1035,,,100
JPY,2017-08-09,,,,54.2613,,,100
KGS,2017-08-09,,,,86.8142,,,100
KRW,2017-08-09,,,,53.2487,,,1000
KZT,2017-08-09,,,,18.0479,,,100
MDL,2017-08-09,,,,33.5225,,,10
NOK,2017-08-09,,,,75.984,,,10
PLN,2017-08-09,,,,16.6542,,,1
RON,2017-08-09,,,,15.5254,,,1
SEK,2017-08-09,,,,73.755,,,10
SGD,2017-08-09,,,,44.0671,,,1
TJS,2017-08-09,,,,68.0915,,,10
TMT,2017-08-09,,,,17.1617,,,1
TRY,2017-08-09,,,,16.9886,,,1
UAH,2017-08-09,,,,23.3056,,,10
USD,2017-08-09,,,,59.9886,,,1
UZS,2017-08-09,,,,14.6421,,,1000
XDR,2017-08-09,,,,84.5509,,,1
ZAR,2017-08-09,,,,45.3686,,,10
AMD,2017-08-10,,,,12.5284,,,100
AUD,2017-08-10,,,,47.2134,,,1
AZN,2017-08-10,,,,35.2567,,,1
BGN,2017-08-10,,,,35.9544,,,1
BRL,2017-08-10,,,,19.171,,,1
BYN,2017-08-10,,,,30.6706,,,1
CAD,2017-08-10,,,,47.2767,,,1
CHF,2017-08-10,,,,62.2132,,,1
CNY,2017-08-10,,,,89.7783,,,10
CZK,2017-08-10,,,,26.9294,,,10
DKK,2017-08-10,,,,94.5222,,,10
EUR,2017-08-10,,,,70.4183,,,1
GBP,2017-08-10,,,,77.9854,,,1
HKD,2017-08-10,,,,76.7237,,,10
HUF,2017-08-10,,,,23.0842,,,100
INR,2017-08-10,,,,93.9608,,,100
JPY,2017-08-10,,,,54.6417,,,100
KGS,2017-08-10,,,,86.7116,,,100
KRW,2017-08-10,,,,52.657,,,1000
KZT,2017-08-10,,,,18.018,,,100
MDL,2017-08-10,,,,33.5025,,,10
NOK,2017-08-10,,,,75.364,,,10
PLN,2017-08-10,,,,16.4959,,,1
RON,2017-08-10,,,,15.4007,,,1
SEK,2017-08-10,,,,73.1037,,,10
SGD,2017-08-10,,,,43.9888,,,1
TJS,2017-08-10,,,,68.0217,,,10
TMT,2017-08-10,,,,17.1563,,,1
TRY,2017-08-10,,,,16.9267,,,1
UAH,2017-08-10,,,,23.3062,,,10
USD,2017-08-10,,,,59.9611,,,1
UZS,2017-08-10,,,,14.5309,,,1000
XDR,2017-08-10,,,,84.5985,,,1
ZAR,2017-08-10,,,,44.5417,,,10
AMD,2017-08-11,,,,12.5245,,,100
AUD,2017-08-11,,,,47.2187,,,1
AZN,2017-08-11,,,,35.2383,,,1
BGN,2017-08-11,,,,35.9227,,,1
BRL,2017-08-11,,,,18.991,,,1
BYN,2017-08-11,,,,30.7017,,,1
CAD,2017-08-11,,,,47.0961,,,1
CHF,2017-08-11,,,,62.0327,,,1
CNY,2017-08-11,,,,89.9725,,,10
CZK,2017-08-11,,,,26.8798,,,10
DKK,2017-08-11,,,,94.4624,,,10
EUR,2017-08-11,,,,70.2677,,,1
GBP,2017-08-11,,,,77.693,,,1
HKD,2017-08-11,,,,76.6758,,,10
HUF,2017-08-11,,,,23.0145,,,100
INR,2017-08-11,,,,93.7062,,,100
JPY,2017-08-11,,,,54.494,,,100
KGS,2017-08-11,,,,86.6664,,,100
KRW,2017-08-11,,,,52.4414,,,1000
KZT,2017-08-11,,,,18.0324,,,100
MDL,2017-08-11,,,,33.5084,,,10
NOK,2017-08-11,,,,75.2405,,,10
PLN,2017-08-11,,,,16.4525,,,1
RON,2017-08-11,,,,15.3804,,,1
SEK,2017-08-11,,,,73.2916,,,10
SGD,2017-08-11,,,,43.911,,,1
TJS,2017-08-11,,,,68.024,,,10
TMT,2017-08-11,,,,17.1473,,,1
TRY,2017-08-11,,,,16.9413,,,1
UAH,2017-08-11,,,,23.319,,,10
USD,2017-08-11,,,,59.9298,,,1
UZS,2017-08-11,,,,14.5249,,,1000
XDR,2017-08-11,,,,84.4039,,,1
ZAR,2017-08-11,,,,44.7739,,,10
AMD,2017-08-12,,,,12.5731,,,100
AUD,2017-08-12,,,,47.3012,,,1
AZN,2017-08-12,,,,35.4043,,,1
BGN,2017-08-12,,,,36.1811,,,1
BRL,2017-08-12,,,,18.9554,,,1
BYN,2017-08-12,,,,30.81,,,1
CAD,2017-08-12,,,,47.2873,,,1
CHF,2017-08-12,,,,62.6233,,,1
CNY,2017-08-12,,,,90.2751,,,10
CZK,2017-08-12,,,,27.0347,,,10
DKK,2017-08-12,,,,95.1427,,,10
EUR,2017-08-12,,,,70.7502,,,1
GBP,2017-08-12,,,,78.0689,,,1
HKD,2017-08-12,,,,76.9855,,,10
HUF,2017-08-12,,,,23.1232,,,100
INR,2017-08-12,,,,93.7899,,,100
JPY,2017-08-12,,,,55.2101,,,100
KGS,2017-08-12,,,,87.0639,,,100
KRW,2017-08-12,,,,52.612,,,1000
KZT,2017-08-12,,,,18.0526,,,100
MDL,2017-08-12,,,,33.6524,,,10
NOK,2017-08-12,,,,75.3622,,,10
PLN,2017-08-12,,,,16.5218,,,1
RON,2017-08-12,,,,15.4612,,,1
SEK,2017-08-12,,,,73.8549,,,10
SGD,2017-08-12,,,,44.1288,,,1
TJS,2017-08-12,,,,68.2783,,,10
TMT,2017-08-12,,,,17.221,,,1
TRY,2017-08-12,,,,16.9733,,,1
UAH,2017-08-12,,,,23.4192,,,10
USD,2017-08-12,,,,60.1873,,,1
UZS,2017-08-12,,,,14.5873,,,1000
XDR,2017-08-12,,,,84.7708,,,1
ZAR,2017-08-12,,,,44.6344,,,10
AMD,2017-08-15,,,,12.5103,,,100
AUD,2017-08-15,,,,47.0857,,,1
AZN,2017-08-15,,,,35.1759,,,1
BGN,2017-08-15,,,,36.0691,,,1
BRL,2017-08-15,,,,18.7311,,,1
BYN,2017-08-15,,,,30.7213,,,1
CAD,2017-08-15,,,,47.0821,,,1
CHF,2017-08-15,,,,61.923,,,1
CNY,2017-08-15,,,,89.6685,,,10
CZK,2017-08-15,,,,26.9748,,,10
DKK,2017-08-15,,,,94.8814,,,10
EUR,2017-08-15,,,,70.6645,,,1
GBP,2017-08-15,,,,77.6789,,,1
HKD,2017-08-15,,,,76.4546,,,10
HUF,2017-08-15,,,,23.1932,,,100
INR,2017-08-15,,,,93.3484,,,100
JPY,2017-08-15,,,,54.4791,,,100
KGS,2017-08-15,,,,86.5148,,,100
KRW,2017-08-15,,,,52.4141,,,1000
KZT,2017-08-15,,,,17.9784,,,100
MDL,2017-08-15,,,,33.4166,,,10
NOK,2017-08-15,,,,75.3649,,,10
PLN,2017-08-15,,,,16.4767,,,1
RON,2017-08-15,,,,15.4356,,,1
SEK,2017-08-15,,,,73.5924,,,10
SGD,2017-08-15,,,,43.9182,,,1
TJS,2017-08-15,,,,67.8763,,,10
TMT,2017-08-15,,,,17.1099,,,1
TRY,2017-08-15,,,,16.933,,,1
UAH,2017-08-15,,,,23.3385,,,10
USD,2017-08-15,,,,59.799,,,1
UZS,2017-08-15,,,,14.4918,,,1000
XDR,2017-08-15,,,,84.3268,,,1
ZAR,2017-08-15,,,,44.7762,,,10
AMD,2017-08-16,,,,12.5369,,,100
AUD,2017-08-16,,,,46.9825,,,1
AZN,2017-08-16,,,,35.2364,,,1
BGN,2017-08-16,,,,36.0114,,,1
BRL,2017-08-16,,,,18.7946,,,1
BYN,2017-08-16,,,,30.7552,,,1
CAD,2017-08-16,,,,47.0492,,,1
CHF,2017-08-16,,,,61.6592,,,1
CNY,2017-08-16,,,,89.7427,,,10
CZK,2017-08-16,,,,26.9363,,,10
DKK,2017-08-16,,,,94.6977,,,10
EUR,2017-08-16,,,,70.3718,,,1
GBP,2017-08-16,,,,77.6229,,,1
HKD,2017-08-16,,,,76.6099,,,10
HUF,2017-08-16,,,,23.1448,,,100
INR,2017-08-16,,,,93.4601,,,100
JPY,2017-08-16,,,,54.2813,,,100
KGS,2017-08-16,,,,86.7119,,,100
KRW,2017-08-16,,,,52.7855,,,1000
KZT,2017-08-16,,,,17.9914,,,100
MDL,2017-08-16,,,,33.5441,,,10
NOK,2017-08-16,,,,75.1836,,,10
PLN,2017-08-16,,,,16.4498,,,1
RON,2017-08-16,,,,15.4025,,,1
SEK,2017-08-16,,,,74.207,,,10
SGD,2017-08-16,,,,43.9023,,,1
TJS,2017-08-16,,,,67.9825,,,10
TMT,2017-08-16,,,,17.1464,,,1
TRY,2017-08-16,,,,16.973,,,1
UAH,2017-08-16,,,,23.4111,,,10
USD,2017-08-16,,,,59.9266,,,1
UZS,2017-08-16,,,,14.425,,,1000
XDR,2017-08-16,,,,84.5415,,,1
ZAR,2017-08-16,,,,44.998,,,10
AMD,2017-08-17,,,,12.4717,,,100
AUD,2017-08-17,,,,46.9104,,,1
AZN,2017-08-17,,,,35.3808,,,1
BGN,2017-08-17,,,,35.7262,,,1
BRL,2017-08-17,,,,18.8224,,,1
BYN,2017-08-17,,,,30.6537,,,1
CAD,2017-08-17,,,,46.8558,,,1
CHF,2017-08-17,,,,61.1942,,,1
CNY,2017-08-17,,,,89.0955,,,10
CZK,2017-08-17,,,,26.8238,,,10
DKK,2017-08-17,,,,93.9596,,,10
EUR,2017-08-17,,,,69.9958,,,1
GBP,2017-08-17,,,,76.6768,,,1
HKD,2017-08-17,,,,76.259,,,10
HUF,2017-08-17,,,,22.9873,,,100
INR,2017-08-17,,,,92.9197,,,100
JPY,2017-08-17,,,,53.7721,,,100
KGS,2017-08-17,,,,86.3397,,,100
KRW,2017-08-17,,,,52.2524,,,1000
KZT,2017-08-17,,,,17.9224,,,100
MDL,2017-08-17,,,,33.4373,,,10
NOK,2017-08-17,,,,75.0464,,,10
PLN,2017-08-17,,,,16.343,,,1
RON,2017-08-17,,,,15.277,,,1
SEK,2017-08-17,,,,73.68,,,10
SGD,2017-08-17,,,,43.6117,,,1
TJS,2017-08-17,,,,67.6819,,,10
TMT,2017-08-17,,,,17.0678,,,1
TRY,2017-08-17,,,,16.8819,,,1
UAH,2017-08-17,,,,23.3267,,,10
USD,2017-08-17,,,,59.6521,,,1
UZS,2017-08-17,,,,14.3589,,,1000
XDR,2017-08-17,,,,83.952,,,1
ZAR,2017-08-17,,,,44.9628,,,10
AMD,2017-08-18,,,,12.3874,,,100
AUD,2017-08-18,,,,47.1267,,,1
AZN,2017-08-18,,,,34.836,,,1
BGN,2017-08-18,,,,35.5615,,,1
BRL,2017-08-18,,,,18.7919,,,1
BYN,2017-08-18,,,,30.6038,,,1
CAD,2017-08-18,,,,46.9708,,,1
CHF,2017-08-18,,,,61.3661,,,1
CNY,2017-08-18,,,,88.7878,,,10
CZK,2017-08-18,,,,26.7146,,,10
DKK,2017-08-18,,,,93.525,,,10
EUR,2017-08-18,,,,69.6531,,,1
GBP,2017-08-18,,,,76.3542,,,1
HKD,2017-08-18,,,,75.7331,,,10
HUF,2017-08-18,,,,22.8681,,,100
INR,2017-08-18,,,,92.3313,,,100
JPY,2017-08-18,,,,53.8431,,,100
KGS,2017-08-18,,,,85.7687,,,100
KRW,2017-08-18,,,,52.0552,,,1000
KZT,2017-08-18,,,,17.8067,,,100
MDL,2017-08-18,,,,33.1648,,,10
NOK,2017-08-18,,,,74.8689,,,10
PLN,2017-08-18,,,,16.3351,,,1
RON,2017-08-18,,,,15.1773,,,1
SEK,2017-08-18,,,,73.2998,,,10
SGD,2017-08-18,,,,43.4281,,,1
TJS,2017-08-18,,,,67.2138,,,10
TMT,2017-08-18,,,,16.9525,,,1
TRY,2017-08-18,,,,16.8211,,,1
UAH,2017-08-18,,,,23.2349,,,10
USD,2017-08-18,,,,59.249,,,1
UZS,2017-08-18,,,,14.2616,,,1000
XDR,2017-08-18,,,,83.233,,,1
ZAR,2017-08-18,,,,44.9803,,,10
AMD,2017-08-19,,,,12.4048,,,100
AUD,2017-08-19,,,,47.0319,,,1
AZN,2017-08-19,,,,35.2083,,,1
BGN,2017-08-19,,,,35.6139,,,1
BRL,2017-08-19,,,,18.697,,,1
BYN,2017-08-19,,,,30.6222,,,1
CAD,2017-08-19,,,,46.9444,,,1
CHF,2017-08-19,,,,61.7381,,,1
CNY,2017-08-19,,,,88.876,,,10
CZK,2017-08-19,,,,26.7068,,,10
DKK,2017-08-19,,,,93.6932,,,10
EUR,2017-08-19,,,,69.7197,,,1
GBP,2017-08-19,,,,76.4988,,,1
HKD,2017-08-19,,,,75.8755,,,10
HUF,2017-08-19,,,,22.9247,,,100
INR,2017-08-19,,,,92.5602,,,100
JPY,2017-08-19,,,,54.4174,,,100
KGS,2017-08-19,,,,85.9933,,,100
KRW,2017-08-19,,,,52.0229,,,1000
KZT,2017-08-19,,,,17.8294,,,100
MDL,2017-08-19,,,,33.2091,,,10
NOK,2017-08-19,,,,74.7246,,,10
PLN,2017-08-19,,,,16.2767,,,1
RON,2017-08-19,,,,15.1967,,,1
SEK,2017-08-19,,,,72.9683,,,10
SGD,2017-08-19,,,,43.504,,,1
TJS,2017-08-19,,,,67.3411,,,10
TMT,2017-08-19,,,,16.9386,,,1
TRY,2017-08-19,,,,16.8157,,,1
UAH,2017-08-19,,,,23.2835,,,10
USD,2017-08-19,,,,59.3612,,,1
UZS,2017-08-19,,,,14.2889,,,1000
XDR,2017-08-19,,,,83.4357,,,1
ZAR,2017-08-19,,,,44.8324,,,10
AMD,2017-08-22,,,,12.3573,,,100
AUD,2017-08-22,,,,46.8396,,,1
AZN,2017-08-22,,,,35.0776,,,1
BGN,2017-08-22,,,,35.5201,,,1
BRL,2017-08-22,,,,18.794,,,1
BYN,2017-08-22,,,,30.6033,,,1
CAD,2017-08-22,,,,46.9335,,,1
CHF,2017-08-22,,,,61.1655,,,1
CNY,2017-08-22,,,,88.6657,,,10
CZK,2017-08-22,,,,26.6352,,,10
DKK,2017-08-22,,,,93.4192,,,10
EUR,2017-08-22,,,,69.4314,,,1
GBP,2017-08-22,,,,76.138,,,1
HKD,2017-08-22,,,,75.5843,,,10
HUF,2017-08-22,,,,22.8842,,,100
INR,2017-08-22,,,,92.3211,,,100
JPY,2017-08-22,,,,54.2751,,,100
KGS,2017-08-22,,,,85.6866,,,100
KRW,2017-08-22,,,,51.9071,,,1000
KZT,2017-08-22,,,,17.7662,,,100
MDL,2017-08-22,,,,33.0766,,,10
NOK,2017-08-22,,,,74.7153,,,10
PLN,2017-08-22,,,,16.2466,,,1
RON,2017-08-22,,,,15.141,,,1
SEK,2017-08-22,,,,72.8929,,,10
SGD,2017-08-22,,,,43.4094,,,1
TJS,2017-08-22,,,,67.1293,,,10
TMT,2017-08-22,,,,16.9192,,,1
TRY,2017-08-22,,,,16.8081,,,1
UAH,2017-08-22,,,,23.2335,,,10
USD,2017-08-22,,,,59.1409,,,1
UZS,2017-08-22,,,,14.2359,,,1000
XDR,2017-08-22,,,,83.3313,,,1
ZAR,2017-08-22,,,,44.7691,,,10
AMD,2017-08-23,,,,12.3578,,,100
AUD,2017-08-23,,,,46.7298,,,1
AZN,2017-08-23,,,,34.7128,,,1
BGN,2017-08-23,,,,35.5382,,,1
BRL,2017-08-23,,,,18.658,,,1
BYN,2017-08-23,,,,30.5984,,,1
CAD,2017-08-23,,,,46.9425,,,1
CHF,2017-08-23,,,,61.1429,,,1
CNY,2017-08-23,,,,88.6494,,,10
CZK,2017-08-23,,,,26.6256,,,10
DKK,2017-08-23,,,,93.4807,,,10
EUR,2017-08-23,,,,69.59,,,1
GBP,2017-08-23,,,,75.8895,,,1
HKD,2017-08-23,,,,75.4413,,,10
HUF,2017-08-23,,,,22.8805,,,100
INR,2017-08-23,,,,92.0624,,,100
JPY,2017-08-23,,,,53.9889,,,100
KGS,2017-08-23,,,,85.5522,,,100
KRW,2017-08-23,,,,52.0113,,,1000
KZT,2017-08-23,,,,17.7328,,,100
MDL,2017-08-23,,,,32.983,,,10
NOK,2017-08-23,,,,74.7015,,,10
PLN,2017-08-23,,,,16.2554,,,1
RON,2017-08-23,,,,15.1578,,,1
SEK,2017-08-23,,,,73.0245,,,10
SGD,2017-08-23,,,,43.3445,,,1
TJS,2017-08-23,,,,66.9763,,,10
TMT,2017-08-23,,,,16.8926,,,1
TRY,2017-08-23,,,,16.8506,,,1
UAH,2017-08-23,,,,23.2028,,,10
USD,2017-08-23,,,,59.0396,,,1
UZS,2017-08-23,,,,14.1176,,,1000
XDR,2017-08-23,,,,83.2145,,,1
ZAR,2017-08-23,,,,44.7066,,,10
AMD,2017-08-24,,,,12.3576,,,100
AUD,2017-08-24,,,,46.6486,,,1
AZN,2017-08-24,,,,35.0719,,,1
BGN,2017-08-24,,,,35.6276,,,1
BRL,2017-08-24,,,,18.7,,,1
BYN,2017-08-24,,,,30.6221,,,1
CAD,2017-08-24,,,,47.034,,,1
CHF,2017-08-24,,,,61.0733,,,1
CNY,2017-08-24,,,,88.7323,,,10
CZK,2017-08-24,,,,26.7012,,,10
DKK,2017-08-24,,,,93.6969,,,10
EUR,2017-08-24,,,,69.5619,,,1
GBP,2017-08-24,,,,75.6938,,,1
HKD,2017-08-24,,,,75.5554,,,10
HUF,2017-08-24,,,,22.968,,,100
INR,2017-08-24,,,,92.216,,,100
JPY,2017-08-24,,,,54.0505,,,100
KGS,2017-08-24,,,,85.6912,,,100
KRW,2017-08-24,,,,52.2363,,,1000
KZT,2017-08-24,,,,17.7337,,,100
MDL,2017-08-24,,,,32.9973,,,10
NOK,2017-08-24,,,,74.7938,,,10
PLN,2017-08-24,,,,16.2918,,,1
RON,2017-08-24,,,,15.2,,,1
SEK,2017-08-24,,,,73.0312,,,10
SGD,2017-08-24,,,,43.3831,,,1
TJS,2017-08-24,,,,67.1183,,,10
TMT,2017-08-24,,,,16.9188,,,1
TRY,2017-08-24,,,,16.8985,,,1
UAH,2017-08-24,,,,23.1547,,,10
USD,2017-08-24,,,,59.1312,,,1
UZS,2017-08-24,,,,14.1388,,,1000
XDR,2017-08-24,,,,83.2981,,,1
ZAR,2017-08-24,,,,44.6735,,,10
AMD,2017-08-25,,,,12.3529,,,100
AUD,2017-08-25,,,,46.6021,,,1
AZN,2017-08-25,,,,34.7697,,,1
BGN,2017-08-25,,,,35.6564,,,1
BRL,2017-08-25,,,,18.8301,,,1
BYN,2017-08-25,,,,30.5948,,,1
CAD,2017-08-25,,,,47.112,,,1
CHF,2017-08-25,,,,61.2783,,,1
CNY,2017-08-25,,,,88.793,,,10
CZK,2017-08-25,,,,26.731,,,10
DKK,2017-08-25,,,,93.7802,,,10
EUR,2017-08-25,,,,69.7434,,,1
GBP,2017-08-25,,,,75.7284,,,1
HKD,2017-08-25,,,,75.5721,,,10
HUF,2017-08-25,,,,23.0474,,,100
INR,2017-08-25,,,,92.2904,,,100
JPY,2017-08-25,,,,54.0879,,,100
KGS,2017-08-25,,,,85.706,,,100
KRW,2017-08-25,,,,52.3907,,,1000
KZT,2017-08-25,,,,17.8295,,,100
MDL,2017-08-25,,,,33.0021,,,10
NOK,2017-08-25,,,,75.2892,,,10
PLN,2017-08-25,,,,16.2978,,,1
RON,2017-08-25,,,,15.2116,,,1
SEK,2017-08-25,,,,73.3306,,,10
SGD,2017-08-25,,,,43.4212,,,1
TJS,2017-08-25,,,,67.0898,,,10
TMT,2017-08-25,,,,16.9237,,,1
TRY,2017-08-25,,,,16.9937,,,1
UAH,2017-08-25,,,,23.1421,,,10
USD,2017-08-25,,,,59.1397,,,1
UZS,2017-08-25,,,,14.1405,,,1000
XDR,2017-08-25,,,,83.3645,,,1
ZAR,2017-08-25,,,,44.7984,,,10
AMD,2017-08-26,,,,12.3481,,,100
AUD,2017-08-26,,,,46.8212,,,1
AZN,2017-08-26,,,,34.7743,,,1
BGN,2017-08-26,,,,35.6655,,,1
BRL,2017-08-26,,,,18.7883,,,1
BYN,2017-08-26,,,,30.6147,,,1
CAD,2017-08-26,,,,47.2803,,,1
CHF,2017-08-26,,,,61.3501,,,1
CNY,2017-08-26,,,,88.7489,,,10
CZK,2017-08-26,,,,26.7388,,,10
DKK,2017-08-26,,,,93.8047,,,10
EUR,2017-08-26,,,,69.6995,,,1
GBP,2017-08-26,,,,75.7799,,,1
HKD,2017-08-26,,,,75.5899,,,10
HUF,2017-08-26,,,,22.9183,,,100
INR,2017-08-26,,,,92.3676,,,100
JPY,2017-08-26,,,,53.9496,,,100
KGS,2017-08-26,,,,85.7212,,,100
KRW,2017-08-26,,,,52.4954,,,1000
KZT,2017-08-26,,,,17.7813,,,100
MDL,2017-08-26,,,,32.9973,,,10
NOK,2017-08-26,,,,75.4366,,,10
PLN,2017-08-26,,,,16.3798,,,1
RON,2017-08-26,,,,15.2062,,,1
SEK,2017-08-26,,,,73.3304,,,10
SGD,2017-08-26,,,,43.4781,,,1
TJS,2017-08-26,,,,67.0988,,,10
TMT,2017-08-26,,,,16.9235,,,1
TRY,2017-08-26,,,,16.9857,,,1
UAH,2017-08-26,,,,23.1452,,,10
USD,2017-08-26,,,,59.1476,,,1
UZS,2017-08-26,,,,14.1424,,,1000
XDR,2017-08-26,,,,83.4182,,,1
